DateTime,Open,High,Low,Close,Volume,EMA_Fast,EMA_Slow,Filtered_Price,ZScore,ATR,EMA_H4,Sentiment,Signal,Entry_Price,Stop_Loss,Take_Profit
2024-01-01 06:45:00,2008.796711481868,2015.9128274978418,2008.660669660847,2010.8611582466597,8908,2012.9002010683757,2009.3638552349291,-0.11692251794868298,-0.757571168512753,8.417912246035105,2014.3532664862723,0,0,,,
2024-01-01 07:00:00,2013.3374733026492,2016.4677958376237,2011.8160993651613,2013.0619855146429,4669,2012.9156091108773,2009.5088799517807,0.10419523750172176,0.9784214670658817,8.043075625358965,2014.3532664862723,0,0,,,
2024-01-01 07:15:00,2014.0490253502305,2012.455313970994,2006.062051180855,2012.3143185923927,5719,2012.8583433472122,2009.6188971533734,-0.032173584237420984,-0.08617793717603761,7.903990119816157,2014.3532664862723,0,0,,,
2024-01-01 07:30:00,2014.498964522753,2016.2306855790487,2007.5641159714269,2012.5032088911646,5448,2012.8245210180648,2009.7320074176005,0.007835835726723417,0.2834782698803774,8.00566738485691,2014.3532664862723,0,0,,,
2024-01-01 07:45:00,2011.945619225338,2023.4582989753978,2003.3976669732576,2011.7621394733635,2007,2012.7233418233313,2009.811620439395,-0.03666167910372451,-0.07142667828778154,9.612996000494682,2014.3532664862723,0,0,,,
2024-01-01 08:00:00,2017.047860263488,2025.49380124431,2016.6502989266,2018.3921255804826,2010,2013.263225990679,2010.148110837085,0.32966622140077106,2.315370829281036,10.162151436554911,2014.3512713054433,0,0,,,
2024-01-01 08:15:00,2019.911225831995,2021.6728911009245,2015.9718564258733,2019.3598994367264,8664,2013.8438615569692,2010.5093574488355,0.06487200388223756,0.5171875697881072,9.567335868354421,2014.3512713054433,0,0,,,
2024-01-01 08:30:00,2018.318769130906,2026.517857894822,2015.8541747122003,2017.1864925134812,3800,2014.1622073623514,2010.7712058827433,-0.1054267459681455,-0.7333452976390319,9.713515510256734,2014.3512713054433,0,0,,,
2024-01-01 08:45:00,2021.200171748534,2024.447791236411,2015.0936385584007,2020.6764504299535,9501,2014.782611464028,2011.159646845379,0.16922655852521304,1.1545028143252596,9.665600465957198,2014.3512713054433,0,0,,,
2024-01-01 09:00:00,2020.4702722682966,2018.6358490839073,2014.7724233718386,2018.001932550714,8727,2015.0892134722837,2011.427971775,-0.12526456603571887,-1.0048381939362454,9.164057344911564,2014.3512713054433,0,0,,,
2024-01-01 09:15:00,2017.6152758980568,2030.397251871047,2012.188586583864,2019.6435984285667,8528,2015.522964420501,2011.750153212395,0.07582006559085813,0.411977966308105,10.370005070547764,2014.3512713054433,0,0,,,
2024-01-01 09:30:00,2013.3693399281515,2016.9064774772448,2008.9890714583378,2014.7632919634386,9347,2015.4506146626857,2011.8683155163574,-0.24022431997685773,-1.685409377165494,10.407941323838592,2014.3512713054433,0,0,,,
2024-01-01 09:45:00,2014.0167146371282,2016.1241667201455,2009.989900624136,2011.8260162483307,6057,2015.1054148136993,2011.866656721533,-0.1588750017542452,-1.0717168300178899,9.838117960128043,2014.3512713054433,0,0,,,
2024-01-01 10:00:00,2010.5467223938779,2016.7043856424054,2007.3556130351046,2013.4927620549083,5461,2014.9518288366717,2011.930425558136,0.07539354024116847,0.44046610432496036,9.772871913084412,2014.3512713054433,0,0,,,
2024-01-01 10:15:00,2015.688124905827,2022.661830063163,2015.0837431727455,2016.76689635999,4152,2015.124692410321,2012.1200910797772,0.16747639226613276,1.176236399050011,9.692364725773787,2014.3512713054433,0,0,,,
2024-01-01 10:30:00,2016.8428884401146,2024.9629437071428,2010.3535938347227,2018.3059690295674,8807,2015.4276711359635,2012.3626745287888,0.08532745309217944,0.5492965006808851,10.347962745326633,2014.3512713054433,0,0,,,
2024-01-01 10:45:00,2015.8389025295305,2021.4753035708375,2013.583880843925,2018.9673123322245,8838,2015.7647798213218,2012.6216799328452,0.03733353778745823,0.20975069897242113,10.020424076204739,2014.3512713054433,0,0,,,
2024-01-01 11:00:00,2018.6898277170226,2019.4940100344265,2017.6278425100422,2019.0641253263045,4130,2016.0790032027487,2012.8743248502358,0.006707326593368635,-0.07801350745883738,8.933189869295347,2014.3512713054433,0,0,,,
2024-01-01 11:15:00,2017.1184926699198,2018.4230412229706,2013.587567773921,2015.6259049501427,5567,2016.0358509882149,2012.982229952193,-0.17157565247841833,-1.323698537154295,8.472305560373782,2014.3512713054433,0,0,,,
2024-01-01 11:30:00,2014.80868794378,2022.6244613857311,2012.1501227867063,2014.4960321127378,6534,2015.8892015715028,2013.0415947428028,-0.06507242449416709,-0.4988623736873947,8.739243298860584,2014.3512713054433,0,0,,,
2024-01-01 11:45:00,2015.7519583835613,2019.5959203179148,2013.0150317087985,2014.152750812957,5469,2015.723825308784,2013.0851694906519,-0.020417686213750133,-0.21377797803310494,8.451462673561347,2014.3512713054433,0,0,,,
2024-01-01 12:00:00,2020.7475205175026,2022.6092170982195,2012.1250547656837,2018.3636085822166,4380,2015.9752332395872,2013.2921671020858,0.20952200415229072,1.3918808371689833,8.722489294757938,2014.492148321938,0,0,,,
2024-01-01 12:15:00,2019.617754829633,2021.782009319092,2018.505546207603,2020.389018351524,2630,2016.3955937264384,2013.5704749942206,0.11174658867299742,0.6403607007858403,8.015277487040262,2014.492148321938,0,0,,,
2024-01-01 12:30:00,2021.3648146957792,2022.6588970026312,2015.1793492848549,2016.0711226498017,7776,2016.3646917191395,2013.668539608165,-0.2103074556524689,-1.4581968526642282,7.943846851138402,2014.492148321938,0,0,,,
2024-01-01 12:45:00,2017.3636255109889,2023.5422676112498,2011.9229496310948,2018.0544563591166,1035,2016.5256216848518,2013.8405363434965,0.08865131268311188,0.4776599021020922,8.433909668340625,2014.492148321938,0,0,,,
2024-01-01 13:00:00,2017.461830765674,2025.9925314065924,2015.3246260839198,2017.8868928173613,1724,2016.6552665546146,2013.9992169895306,-0.003945611453605125,-0.026377191117121015,8.731775755584888,2014.492148321938,0,0,,,
2024-01-01 13:15:00,2015.4264389980096,2021.578322683316,2016.8017401336767,2016.8416800717473,3506,2016.673020222913,2014.1106861300098,-0.0524579178533827,-0.3495063819658345,8.204416661458799,2014.492148321938,0,0,,,
2024-01-01 13:30:00,2020.7594499081215,2022.8692377002312,2019.2693414370121,2019.6686709462722,4297,2016.9583202918045,2014.3286463188826,0.13872664783357322,0.9939503016796841,7.914168790395482,2014.492148321938,0,0,,,
2024-01-01 13:45:00,2023.140076614591,2032.4181207812755,2021.882774300474,2023.721083452545,1890,2017.6023929737796,2014.6969771868694,0.20955695770531976,1.4771514639151178,8.558872929676532,2014.492148321938,0,0,,,
2024-01-01 14:00:00,2027.2715192313688,2034.5260348363363,2023.2138561841346,2027.4293036751988,2400,2018.5382892310577,2015.1962841079803,0.19588885901795267,1.2378342303368601,8.925980359346559,2014.492148321938,0,0,,,
2024-01-01 14:15:00,2025.373784104663,2026.3738355011317,2021.3810383694909,2025.784210117115,8919,2019.2283769344917,2015.6114968926522,-0.07246023495329156,-0.6360951990841935,8.542285018861405,2014.492148321938,0,0,,,
2024-01-01 14:30:00,2025.284809658404,2032.805206621817,2019.414030214826,2025.7406187528577,5101,2019.8485904410027,2016.0087173577585,-0.00580257996052751,-0.269437411509785,9.188803870612018,2014.492148321938,0,0,,,
2024-01-01 14:45:00,2027.9302763218027,2031.338138556746,2025.4625394480631,2027.6137042630055,8571,2020.5881250907173,2016.4638148834545,0.09336414650936149,0.44034162775805047,8.747043235688118,2014.492148321938,0,0,,,
2024-01-01 15:00:00,2030.4950514994414,2034.6763568434774,2028.6740537240307,2031.3954986055146,3660,2021.6173987587931,2017.0493711078489,0.19375792445092657,1.186713746459284,8.522457814992618,2014.492148321938,0,0,,,
2024-01-01 15:15:00,2029.9631048277577,2035.9404609802011,2029.115924291559,2030.7696959915918,6958,2022.489046114298,2017.587423064074,-0.02160223447359613,-0.48586036768394036,8.296068331479228,2014.492148321938,0,0,,,
2024-01-01 15:30:00,2033.1705672327996,2032.5067276300456,2028.2133127137643,2031.0248642515576,4749,2023.3019811749891,2018.1143815420146,0.011678301274605474,-0.18183450843587529,7.762381209452842,2014.492148321938,0,0,,,
2024-01-01 15:45:00,2027.9223665353745,2034.7140188872231,2027.6990172152093,2028.5094114631374,9867,2023.7979269167174,2018.5220297742155,-0.12518872435728098,-1.1961708522061512,7.662730604460969,2014.492148321938,0,0,,,
2024-01-01 16:00:00,2026.510356905343,2028.5506119872878,2018.694227236104,2025.743252097929,9709,2023.9831959815947,2018.8052149633806,-0.14456740447828906,-1.2349964299797536,7.955217824023996,2014.8291083885388,0,0,,,
2024-01-01 16:15:00,2027.2455209830089,2036.9863683582937,2023.1182357401667,2029.0245044639857,5479,2024.4633205989653,2019.205971414385,0.15683424807892835,0.9630990106893192,8.743606463237729,2014.8291083885388,0,0,,,
2024-01-01 16:30:00,2033.0080624292893,2041.1081137971391,2029.3708184397913,2033.8974424835951,8105,2025.3618083975014,2019.782107534746,0.2514886133844129,1.5060888597693232,9.188940179226485,2014.8291083885388,0,0,,,
2024-01-01 16:45:00,2031.9649417475891,2035.3511050858262,2034.3168147215333,2034.4300628725705,7633,2026.2254516808412,2020.3565371558373,0.03920545011799277,-0.10554371473578823,8.157569835627104,2014.8291083885388,0,0,,,
2024-01-01 17:00:00,2041.885825776372,2042.6252413273792,2033.6972719369426,2038.1769589096484,7694,2027.363690464537,2021.0553772246142,0.18930507435979962,1.0430323009759317,8.26028977626837,2014.8291083885388,0,0,,,
2024-01-01 17:15:00,2042.7044021323118,2045.6794230618837,2036.7497578840187,2039.9534827769758,6394,2028.562718303817,2021.7964794031382,0.09829144708435252,0.35657031176010456,8.349539829814587,2014.8291083885388,0,0,,,
2024-01-01 17:30:00,2039.8754981681225,2044.4985071406593,2031.3757065874918,2038.684580181565,5703,2029.5267051493167,2022.4587578650373,-0.05853055741631579,-0.9881288969078413,8.98597459292831,2014.8291083885388,0,0,,,
2024-01-01 17:45:00,2044.7425471103095,2040.4590037161868,2039.0808995345055,2040.4403416697298,9353,2030.5660991036416,2023.163918014241,0.08486154653742234,0.2179816092484006,8.024434451820769,2014.8291083885388,0,0,,,
2024-01-01 18:00:00,2047.2412965897554,2057.0777681054537,2043.8238172064869,2045.7007244869892,1600,2032.0074919972935,2024.047714346506,0.26726221818984186,1.5376915597206906,9.172833383007854,2014.8291083885388,0,0,,,
2024-01-01 18:15:00,2045.835051601486,2057.4407270686906,2037.2580932622147,2046.1790030887835,9856,2033.3571597202927,2024.9156080226737,0.03727704099920857,-0.3212117036850529,10.640806772803593,2014.8291083885388,0,0,,,
2024-01-01 18:30:00,2052.190870467123,2053.062574414457,2043.284023412768,2051.44583113294,5957,2035.079890331021,2025.9560089289587,0.2652052542577735,1.3997438289008652,10.525839336654956,2014.8291083885388,0,0,,,
2024-01-01 18:45:00,2046.8201605910858,2049.425618389098,2040.6537513160954,2044.0985878801275,7173,2035.9388139071264,2026.6674826133183,-0.3541018999277299,-2.573490650039111,10.561338067346899,2014.8291083885388,0,0,,,
2024-01-01 19:00:00,2045.380735381162,2053.6853938534286,2043.6679835256234,2047.1413677311778,5576,2037.0057237951312,2027.4703800689208,0.13443389755612997,0.5257560664717582,10.488814368741345,2014.8291083885388,0,0,,,
2024-01-01 19:15:00,2045.5949748486046,2053.6152276840066,2038.0678150085178,2047.9406104231377,5316,2038.047141569227,2028.2731342004588,0.046683829475807674,-0.07344302018471849,11.163294142974351,2014.8291083885388,0,0,,,
2024-01-01 19:30:00,2048.377166388313,2048.998589377833,2045.8683290899241,2047.565008055053,8733,2038.9536050440677,2029.0296782731882,-0.016445926930441602,-0.47918786612351894,10.092222962298953,2014.8291083885388,0,0,,,
2024-01-01 19:45:00,2047.182935548227,2051.765814403107,2046.787348786454,2048.3566350153246,7263,2039.849131707997,2029.7875981454288,0.038759051667057065,-0.10367807460762254,9.41038864954616,2014.8291083885388,0,0,,,
2024-01-01 20:00:00,2038.3735857979423,2047.0078963179808,2037.9283662078776,2042.8933885328593,7012,2040.1390609294124,2030.301550709642,-0.2712243715399154,-1.8175958368053717,9.546106003932941,2015.190890004487,0,0,,,
2024-01-01 20:15:00,2040.2934985029772,2043.3873992696458,2041.953854652722,2042.7793651967984,8940,2040.3905184786872,2030.790876767962,-0.019262385380034178,-0.3054630882997327,8.464431152331734,2015.190890004487,0,0,,,
2024-01-01 20:30:00,2043.7647588467285,2045.3713138476985,2039.7460456085482,2044.3876075454355,7657,2040.7711936279013,2031.3240818964903,0.07944899816285443,0.2666144735633675,8.085876097240874,2015.190890004487,0,0,,,
2024-01-01 20:45:00,2049.4291387606836,2057.392809269146,2045.0732319520057,2049.332761251188,2390,2041.5865810205953,2032.0303046162826,0.2512301351957604,1.1684292721739846,8.741786180770138,2015.190890004487,0,0,,,
2024-01-01 21:00:00,2048.38644033645,2049.949078508952,2047.2993133404038,2048.2305021376833,8247,2042.219335412699,2032.665606479867,-0.0425514489154466,-0.6181652280265786,7.929516712473871,2015.190890004487,0,0,,,
2024-01-01 21:15:00,2050.269406693729,2047.5137529849646,2038.7952372450977,2046.259014013258,8526,2042.6040667079903,2033.198681285098,-0.10070197866704121,-0.8832250795205756,8.130283136488764,2015.190890004487,0,0,,,
2024-01-01 21:30:00,2044.8025104691148,2052.207355555476,2037.563411318518,2045.2177609825171,5286,2042.852989972231,2033.6700177438204,-0.057097750470393296,-0.5471865968605745,8.998771283218005,2015.190890004487,0,0,,,
2024-01-01 21:45:00,2048.9848564367217,2054.2421584256795,2044.088218984468,2048.4286054576496,2957,2043.3840009708422,2034.2487858894608,0.1576873362331071,0.7443252514375489,9.152793704283788,2015.190890004487,0,0,,,
2024-01-01 22:00:00,2046.5857138672445,2054.1175403517245,2047.4124741741825,2049.8374979219934,4088,2043.9986197280946,2034.8601079299524,0.0783289900288537,0.2975292805099605,8.826430034051548,2015.190890004487,0,0,,,
2024-01-01 22:15:00,2048.5845129111294,2055.210425843453,2046.1942865327399,2048.64678398776,6189,2044.4413020385389,2035.4007618930038,-0.05561924721023388,-0.49485617694089135,8.851724604273077,2015.190890004487,0,0,,,
2024-01-01 22:30:00,2051.255386536968,2053.2667653628423,2049.232227722831,2050.586988650625,2827,2045.0266055254042,2035.9963001972244,0.09422927078271642,0.398231190959694,8.287492173714302,2015.190890004487,0,0,,,
2024-01-01 22:45:00,2048.4985483825803,2052.340472275284,2049.123279340016,2051.2490673445427,3005,2045.6192209367507,2036.5944479284917,0.03781539823503408,0.058350600317254815,7.6114522752548,2015.190890004487,0,0,,,
2024-01-01 23:00:00,2052.6410116942548,2057.0698905410604,2051.2632583403133,2054.508995613529,2161,2046.465866144063,2037.296979210258,0.1648871833610656,0.9312267182244276,7.372701731423191,2015.190890004487,0,0,,,
2024-01-01 23:15:00,2053.692263114249,2058.452157840902,2043.1991366812065,2052.713925846575,7590,2047.0609194490642,2037.9015653528588,-0.08150912917965343,-0.6445410132604426,8.423410988526188,2015.190890004487,0,0,,,
2024-01-01 23:30:00,2050.9569552264206,2058.139596957826,2048.249958722792,2052.0496077550442,1167,2047.5360326210623,2038.4563905451014,-0.03729136103552264,-0.2785456914109891,8.61890795472723,2015.190890004487,0,0,,,
2024-01-01 23:45:00,2050.9830772483215,2060.323805489212,2044.147182763276,2051.1881607913415,9480,2047.883854351565,2038.9556756527973,-0.044936916236906654,-0.540983492611418,9.626603257555082,2015.190890004487,0,0,,,
2024-01-02 00:00:00,2048.1921719601337,2047.2150255698227,2044.008671280305,2047.1106169222155,2037,2047.8102126916272,2039.275477271206,-0.2061240392681384,-1.6847974798319916,9.300321424685944,2015.4866622051256,0,0,,,
2024-01-02 00:15:00,2052.415955793195,2058.642486201136,2047.4562377655402,2048.3422114496034,7198,2047.860879240006,2039.6310354742805,0.05127352440598543,0.40862342171871086,9.597861138583864,2015.4866622051256,0,0,,,
2024-01-02 00:30:00,2049.002135412231,2053.778285369432,2049.1410053144064,2049.4457058143876,5823,2048.011815104233,2040.0159245072257,0.05773839445951126,0.42907814638000963,9.042956176083175,2015.4866622051256,0,0,,,
2024-01-02 00:45:00,2053.29810551369,2053.0439569775835,2048.8413888902946,2049.7597093559352,8528,2048.178281223443,2040.3980337169792,0.018587096800365546,0.12039599779192699,8.397571097577273,2015.4866622051256,0,0,,,
2024-01-02 01:00:00,2045.423257370436,2056.807128802465,2042.6643182184828,2049.340804693027,4973,2048.2889977443556,2040.7487306180008,-0.02001587830538938,-0.34504920260443356,9.163603029097912,2015.4866622051256,0,0,,,
2024-01-02 01:15:00,2045.669766874929,2051.115114530748,2041.2829254426124,2045.3730411575652,1199,2048.0112875932327,2040.9300761293564,-0.19938897068836925,-1.78702065060417,9.252747836969617,2015.4866622051256,0,0,,,
2024-01-02 01:30:00,2043.750230591059,2047.4664476410064,2043.9216275386127,2044.4184090052495,9526,2047.6691086800915,2041.0668734970384,-0.057701056150210664,-0.5046130163401851,8.49169080569283,2015.4866622051256,0,0,,,
2024-01-02 01:45:00,2042.6314549786077,2045.244797528126,2032.1449589740128,2043.6963729467445,4413,2047.2907528959634,2041.169991122517,-0.03898685573275316,-0.25137293372334973,9.106110505482206,2015.4866622051256,0,0,,,
2024-01-02 02:00:00,2042.9082466407594,2044.173142146428,2039.7273832600963,2041.5921114896457,1178,2046.7480251429806,2041.1865448624046,-0.10716241564157372,-0.8885264298597915,8.48473028959548,2015.4866622051256,0,0,,,
2024-01-02 02:15:00,2040.9918589139575,2042.1944355951002,2036.5354887022454,2041.421100244728,9641,2046.2406989621945,2041.1957431126918,-0.013908683027966618,-0.00956446522813669,8.10795917003006,2015.4866622051256,0,0,,,
2024-01-02 02:30:00,2038.8871307764807,2046.211269211041,2040.9975278787012,2042.9370374462671,2724,2045.9260645321062,2041.264029164989,0.07510142592556122,0.8103491506854186,7.722063458338033,2015.4866622051256,0,0,,,
2024-01-02 02:45:00,2045.6967115169916,2049.2943267575256,2039.2773680329078,2048.873450013493,2179,2046.206767911286,2041.5624378257148,0.3005756996575542,2.571440349841714,8.028049493842,2015.4866622051256,0,0,,,
2024-01-02 03:00:00,2051.048963952022,2049.959590225698,2045.9513384948107,2049.604910035309,5835,2046.5304004945262,2041.8778288927576,0.0516017860736838,0.4503050957591424,7.492076458781359,2015.4866622051256,0,0,,,
2024-01-02 03:15:00,2047.292764718433,2056.3701264168044,2044.140794976067,2050.567220532281,1867,2046.9148595457411,2042.2185893492097,0.050695614152300554,0.397333191422326,8.12371045637551,2015.4866622051256,0,0,,,
2024-01-02 03:30:00,2052.0108254489583,2057.400662608941,2043.477893598861,2050.5131830865967,1977,2047.2575570258225,2042.5438675349894,-0.00016709157662262442,-0.0019471759479953482,8.896918263536072,2015.4866622051256,0,0,,,
2024-01-02 03:45:00,2045.1655431444624,2047.9087269280983,2041.0397648946907,2044.91599616864,4640,2047.0345512299002,2042.6368921872895,-0.279867700476666,-2.043336741660559,8.973784920652053,2015.4866622051256,0,0,,,
2024-01-02 04:00:00,2044.7002973118558,2046.3905675136125,2042.7048413941593,2045.0408663755074,9857,2046.844676481863,2042.7311656848667,-0.007749874680462199,0.13689282658862695,8.268710413825538,2015.9341887703815,0,0,,,
2024-01-02 04:15:00,2045.251117406548,2049.435120911293,2037.348217215548,2045.4140657529445,1782,2046.7084278410136,2042.8363774522425,0.018272475137825952,0.3102398281136585,8.777802851414789,2015.9341887703815,0,0,,,
2024-01-02 04:30:00,2054.011468057506,2053.8867696367006,2046.9920561719957,2052.981952017146,5297,2047.3059063339786,2043.2342431214545,0.3793079369669727,2.5086220906906433,8.737122989060301,2015.9341887703815,0,0,,,
2024-01-02 04:45:00,2050.141804122921,2056.068425582562,2043.8586139495437,2052.496776070134,9038,2047.800274880279,2043.5974797076772,-0.005293400502250734,-0.05744482314370524,9.20014814158806,2015.9341887703815,0,0,,,
2024-01-02 05:00:00,2053.572232715108,2057.998649056133,2047.8920282382962,2053.4876505271127,7732,2048.3419297037867,2043.9853295437335,0.04927905282384018,0.2332975311293525,9.321011165087917,2015.9341887703815,0,0,,,
2024-01-02 05:15:00,2051.170359981657,2058.5452898391277,2049.1011085911814,2053.4493655698193,4550,2048.8283521672183,2044.3564682114231,0.0005497047765175012,-0.09173606407484036,9.337433842802367,2015.9341887703815,0,0,,,
2024-01-02 05:30:00,2050.3264388949065,2050.438033100507,2047.2110443253866,2049.9991493429006,9000,2048.9398566601403,2044.5777498244224,-0.1724833261071126,-1.1839397026221525,8.924218829686406,2015.9341887703815,0,0,,,
2024-01-02 05:45:00,2054.8005391541724,2059.3249802259115,2048.2122618465964,2053.507585581776,8536,2049.3748784622007,2044.9279394619657,0.16679764563841673,1.035321496163894,9.216018769636896,2015.9341887703815,0,0,,,
2024-01-02 06:00:00,2056.1298756600577,2056.6375642327716,2054.488156164106,2055.797983934433,4450,2049.9866027928892,2045.354215715788,0.12285979991477235,0.6905865356894982,8.404546753818082,2015.9341887703815,0,0,,,
2024-01-02 06:15:00,2059.389768248131,2060.708984743602,2049.0993269676933,2058.17256392027,9314,2050.766218138354,2045.8568960375324,0.12487198928758972,0.6269564555847152,8.83189489009681,2015.9341887703815,0,0,,,
2024-01-02 06:30:00,2054.01197709709,2059.297701507211,2051.616570935939,2055.4120067672766,7197,2051.208674198251,2046.2316062622283,-0.13178425818530287,-1.0719446882481705,8.678459647586863,2015.9341887703815,0,0,,,
2024-01-02 06:45:00,2059.4811901362123,2067.23290235332,2057.642602344816,2059.6055502448535,6590,2052.00837667888,2046.7560746537038,0.20308796096958304,1.0507772385495286,9.097451106047709,2015.9341887703815,0,0,,,
2024-01-02 07:00:00,2054.857308059276,2063.101428328686,2048.3152731876226,2055.3332596855257,8373,2052.3250322033223,2047.0924348510302,-0.20346012991790305,-1.4964327151572385,9.855944977383123,2015.9341887703815,0,0,,,
2024-01-02 07:15:00,2056.4530678229926,2061.487572618771,2046.0957551703686,2057.0599465972664,7310,2052.775976431317,2047.4833176646082,0.0761613390911407,0.22016954492854024,10.594061306852366,2015.9341887703815,0,0,,,
