DateTime,Open,High,Low,Close,Volume,Macro_Bias,AI_Prediction,AI_Confidence,Volatility_Regime,ATR,Signal,Entry_Price,Stop_Loss,Take_Profit,RR_Ratio
2024-01-01 04:05:00,2019.617754829633,2021.782009319092,2018.505546207603,2020.389018351524,2630,0,0,0.2,LOW,8.368410013279362,0,2020.389018351524,,,
2024-01-01 04:10:00,2021.3648146957792,2022.6588970026312,2015.1793492848549,2016.0711226498017,7776,0,0,0.09999999999999998,LOW,8.283756461326691,0,2016.0711226498017,,,
2024-01-01 04:15:00,2017.3636255109889,2023.5422676112498,2011.9229496310948,2018.0544563591166,1035,0,0,0.09999999999999998,LOW,8.601428986929394,0,2018.0544563591166,,,
2024-01-01 04:20:00,2017.461830765674,2025.9925314065924,2015.3246260839198,2017.8868928173613,1724,0,0,0.19999999999999998,LOW,8.798236257000175,0,2017.8868928173613,,,
2024-01-01 04:25:00,2015.4264389980096,2021.578322683316,2016.8017401336767,2016.8416800717473,3506,0,0,0.19999999999999998,LOW,8.415221618203894,0,2016.8416800717473,,,
2024-01-01 04:30:00,2020.7594499081215,2022.8692377002312,2019.2693414370121,2019.6686709462722,4297,0,0,0.5,LOW,8.187825047754373,0,2019.6686709462722,,,
2024-01-01 04:35:00,2023.140076614591,2032.4181207812755,2021.882774300474,2023.721083452545,1890,0,0,0.5,LOW,8.622265503682849,0,2023.721083452545,,,
2024-01-01 04:40:00,2027.2715192313688,2034.5260348363363,2023.2138561841346,2027.4293036751988,2400,0,0,0.5,LOW,8.878447708303696,0,2027.4293036751988,,,
2024-01-01 04:45:00,2025.373784104663,2026.3738355011317,2021.3810383694909,2025.784210117115,8919,0,0,0.5,LOW,8.608906527104097,0,2025.784210117115,,,
2024-01-01 04:50:00,2025.284809658404,2032.805206621817,2019.414030214826,2025.7406187528577,5101,0,0,0.5,LOW,9.06436080137904,0,2025.7406187528577,,,
2024-01-01 04:55:00,2027.9302763218027,2031.338138556746,2025.4625394480631,2027.6137042630055,8571,0,0,0.5,LOW,8.760669211598444,0,2027.6137042630055,,,
2024-01-01 05:00:00,2030.4950514994414,2034.6763568434774,2028.6740537240307,2031.3954986055146,3660,0,0,0.5,LOW,8.598953341967341,0,2031.3954986055146,,,
2024-01-01 05:05:00,2029.9631048277577,2035.9404609802011,2029.115924291559,2030.7696959915918,6958,0,0,0.5,LOW,8.429961279745898,0,2030.7696959915918,,,
2024-01-01 05:10:00,2033.1705672327996,2032.5067276300456,2028.2133127137643,2031.0248642515576,4749,0,0,0.5,LOW,8.036004483225463,0,2031.0248642515576,,,
2024-01-01 05:15:00,2027.9223665353745,2034.7140188872231,2027.6990172152093,2028.5094114631374,9867,0,0,0.5,LOW,7.938766120252923,0,2028.5094114631374,,,
2024-01-01 05:20:00,2026.510356905343,2028.5506119872878,2018.694227236104,2025.743252097929,9709,0,0,0.5,LOW,8.121396466055852,0,2025.743252097929,,,
2024-01-01 05:25:00,2027.2455209830089,2036.9863683582937,2023.1182357401667,2029.0245044639857,5479,0,0,0.5,LOW,8.668704671015009,0,2029.0245044639857,,,
2024-01-01 05:30:00,2033.0080624292893,2041.1081137971391,2029.3708184397913,2033.8974424835951,8105,0,0,0.5,LOW,8.99393368645676,0,2033.8974424835951,,,
2024-01-01 05:35:00,2031.9649417475891,2035.3511050858262,2034.3168147215333,2034.4300628725705,7633,0,0,0.5,LOW,8.275812630816224,0,2034.4300628725705,,,
2024-01-01 05:40:00,2041.885825776372,2042.6252413273792,2033.6972719369426,2038.1769589096484,7694,0,0,0.5,LOW,8.337922798399116,0,2038.1769589096484,,,
2024-01-01 05:45:00,2042.7044021323118,2045.6794230618837,2036.7497578840187,2039.9534827769758,6394,0,0,0.5,LOW,8.394279215491105,0,2039.9534827769758,,,
2024-01-01 05:50:00,2039.8754981681225,2044.4985071406593,2031.3757065874918,2038.684580181565,5703,0,0,0.5,LOW,8.844614580984096,0,2038.684580181565,,,
2024-01-01 05:55:00,2044.7425471103095,2040.4590037161868,2039.0808995345055,2040.4403416697298,9353,0,0,0.5,LOW,8.17126305275911,0,2040.4403416697298,,,
2024-01-01 06:00:00,2047.2412965897554,2057.0777681054537,2043.8238172064869,2045.7007244869892,1600,0,0,0.5,LOW,8.977564327327187,0,2045.7007244869892,,,
2024-01-01 06:05:00,2045.835051601486,2057.4407270686906,2037.2580932622147,2046.1790030887835,9856,0,0,0.5,LOW,10.044713801531827,0,2046.1790030887835,,,
2024-01-01 06:10:00,2052.190870467123,2053.062574414457,2043.284023412768,2051.44583113294,5957,0,0,0.5,LOW,10.01936496345154,0,2051.44583113294,,,
2024-01-01 06:15:00,2046.8201605910858,2049.425618389098,2040.6537513160954,2044.0985878801275,7173,0,0,0.5,LOW,10.092956854250874,0,2044.0985878801275,,,
2024-01-01 06:20:00,2045.380735381162,2053.6853938534286,2043.6679835256234,2047.1413677311778,5576,0,0,0.5,LOW,10.085761946970337,0,2047.1413677311778,,,
2024-01-01 06:25:00,2045.5949748486046,2053.6152276840066,2038.0678150085178,2047.9406104231377,5316,0,0,0.5,LOW,10.605919159210199,0,2047.9406104231377,,,
2024-01-01 06:30:00,2048.377166388313,2048.998589377833,2045.8683290899241,2047.565008055053,8733,0,0,0.5,LOW,9.893951647657692,0,2047.565008055053,,,
2024-01-01 06:35:00,2047.182935548227,2051.765814403107,2046.787348786454,2048.3566350153246,7263,0,0,0.5,LOW,9.42581012089534,0,2048.3566350153246,,,
2024-01-01 06:40:00,2038.3735857979423,2047.0078963179808,2037.9283662078776,2042.8933885328593,7012,0,0,0.19999999999999998,LOW,9.521282376757405,0,2042.8933885328593,,,
2024-01-01 06:45:00,2040.2934985029772,2043.3873992696458,2041.953854652722,2042.7793651967984,8940,0,0,0.19999999999999998,LOW,8.751021637725641,0,2042.7793651967984,,,
2024-01-01 06:50:00,2043.7647588467285,2045.3713138476985,2039.7460456085482,2044.3876075454355,7657,0,0,0.19999999999999998,LOW,8.453330837861321,0,2044.3876075454355,,,
2024-01-01 06:55:00,2049.4291387606836,2057.392809269146,2045.0732319520057,2049.332761251188,2390,0,0,0.19999999999999998,LOW,8.886842350799323,0,2049.332761251188,,,
2024-01-01 07:00:00,2048.38644033645,2049.949078508952,2047.2993133404038,2048.2305021376833,8247,0,0,0.19999999999999998,LOW,8.292835000108735,0,2048.2305021376833,,,
2024-01-01 07:05:00,2050.269406693729,2047.5137529849646,2038.7952372450977,2046.259014013258,8526,0,0,0.19999999999999998,LOW,8.401637847011289,0,2046.259014013258,,,
2024-01-01 07:10:00,2044.8025104691148,2052.207355555476,2037.563411318518,2045.2177609825171,5286,0,0,0.09999999999999998,LOW,8.99614321748241,0,2045.2177609825171,,,
2024-01-01 07:15:00,2048.9848564367217,2054.2421584256795,2044.088218984468,2048.4286054576496,2957,0,0,0.19999999999999998,LOW,9.106409524504217,0,2048.4286054576496,,,
2024-01-01 07:20:00,2046.5857138672445,2054.1175403517245,2047.4124741741825,2049.8374979219934,4088,0,0,0.09999999999999998,LOW,8.877710158126863,0,2049.8374979219934,,,
2024-01-01 07:25:00,2048.5845129111294,2055.210425843453,2046.1942865327399,2048.64678398776,6189,0,0,0.19999999999999998,LOW,8.890893886944593,0,2048.64678398776,,,
2024-01-01 07:30:00,2051.255386536968,2053.2667653628423,2049.232227722831,2050.586988650625,2827,0,0,0.19999999999999998,LOW,8.484140314386275,0,2050.586988650625,,,
2024-01-01 07:35:00,2048.4985483825803,2052.340472275284,2049.123279340016,2051.2490673445427,3005,0,0,0.19999999999999998,LOW,7.982526278279776,0,2051.2490673445427,,,
2024-01-01 07:40:00,2052.6410116942548,2057.0698905410604,2051.2632583403133,2054.508995613529,2161,0,0,0.19999999999999998,LOW,7.776649794302438,0,2054.508995613529,,,
2024-01-01 07:45:00,2053.692263114249,2058.452157840902,2043.1991366812065,2052.713925846575,7590,0,0,0.19999999999999998,LOW,8.488685162435127,0,2052.713925846575,,,
2024-01-01 07:50:00,2050.9569552264206,2058.139596957826,2048.249958722792,2052.0496077550442,1167,0,0,0.19999999999999998,LOW,8.622109264587401,0,2052.0496077550442,,,
2024-01-01 07:55:00,2050.9830772483215,2060.323805489212,2044.147182763276,2051.1881607913415,9480,0,0,0.19999999999999998,LOW,9.341586737096803,0,2051.1881607913415,,,
2024-01-01 08:00:00,2048.1921719601337,2047.2150255698227,2044.008671280305,2047.1106169222155,2037,0,0,0.19999999999999998,LOW,9.135672715567253,0,2047.1106169222155,,,
2024-01-01 08:05:00,2052.415955793195,2058.642486201136,2047.4562377655402,2048.3422114496034,7198,0,0,0.09999999999999998,LOW,9.36388191207707,0,2048.3422114496034,,,
2024-01-01 08:10:00,2049.002135412231,2053.778285369432,2049.1410053144064,2049.4457058143876,5823,0,0,0.19999999999999998,LOW,8.989804960434368,0,2049.4457058143876,,,
2024-01-01 08:15:00,2053.29810551369,2053.0439569775835,2048.8413888902946,2049.7597093559352,8528,0,0,0.19999999999999998,LOW,8.53387763918242,0,2049.7597093559352,,,
2024-01-01 08:20:00,2045.423257370436,2056.807128802465,2042.6643182184828,2049.340804693027,4973,0,0,0.19999999999999998,LOW,9.068061729163336,0,2049.340804693027,,,
2024-01-01 08:25:00,2045.669766874929,2051.115114530748,2041.2829254426124,2045.3730411575652,1199,0,0,0.09999999999999998,LOW,9.140835763351179,0,2045.3730411575652,,,
2024-01-01 08:30:00,2043.750230591059,2047.4664476410064,2043.9216275386127,2044.4184090052495,9526,0,0,0.09999999999999998,LOW,8.607881890879039,0,2044.4184090052495,,,
2024-01-01 08:35:00,2042.6314549786077,2045.244797528126,2032.1449589740128,2043.6963729467445,4413,0,0,0.09999999999999998,LOW,9.035687287377526,0,2043.6963729467445,,,
2024-01-01 08:40:00,2042.9082466407594,2044.173142146428,2039.7273832600963,2041.5921114896457,1178,0,0,0.09999999999999998,LOW,8.598551249182691,0,2041.5921114896457,,,
2024-01-01 08:45:00,2040.9918589139575,2042.1944355951002,2036.5354887022454,2041.421100244728,9641,0,0,0.09999999999999998,LOW,8.318588929532417,0,2041.421100244728,,,
2024-01-01 08:50:00,2038.8871307764807,2046.211269211041,2040.9975278787012,2042.9370374462671,2724,0,0,0.09999999999999998,LOW,8.022889158371221,0,2042.9370374462671,,,
2024-01-01 08:55:00,2045.6967115169916,2049.2943267575256,2039.2773680329078,2048.873450013493,2179,0,0,0.09999999999999998,LOW,8.212800545632797,0,2048.873450013493,,,
2024-01-01 09:00:00,2051.048963952022,2049.959590225698,2045.9513384948107,2049.604910035309,5835,0,0,0.09999999999999998,LOW,7.812367325180835,0,2049.604910035309,,,
2024-01-01 09:05:00,2047.292764718433,2056.3701264168044,2044.140794976067,2050.567220532281,1867,0,0,0.09999999999999998,LOW,8.23303057428147,0,2050.567220532281,,,
2024-01-01 09:10:00,2052.0108254489583,2057.400662608941,2043.477893598861,2050.5131830865967,1977,0,0,0.5,LOW,8.774910425309875,0,2050.5131830865967,,,
2024-01-01 09:15:00,2045.1655431444624,2047.9087269280983,2041.0397648946907,2044.91599616864,4640,0,0,0.09999999999999998,LOW,8.841434974509498,0,2044.91599616864,,,
2024-01-01 09:20:00,2044.7002973118558,2046.3905675136125,2042.7048413941593,2045.0408663755074,9857,0,0,0.09999999999999998,LOW,8.350415083551754,0,2045.0408663755074,,,
2024-01-01 09:25:00,2045.251117406548,2049.435120911293,2037.348217215548,2045.4140657529445,1782,0,0,0.09999999999999998,LOW,8.706271141855865,0,2045.4140657529445,,,
2024-01-01 09:30:00,2054.011468057506,2053.8867696367006,2046.9920561719957,2052.981952017146,5297,0,0,0.5,LOW,8.684026641084463,0,2052.981952017146,,,
2024-01-01 09:35:00,2050.141804122921,2056.068425582562,2043.8586139495437,2052.496776070134,9038,0,0,0.5,LOW,9.019815687935322,0,2052.496776070134,,,
2024-01-01 09:40:00,2053.572232715108,2057.998649056133,2047.8920282382962,2053.4876505271127,7732,0,0,0.5,LOW,9.123320938402149,0,2053.4876505271127,,,
2024-01-01 09:45:00,2051.170359981657,2058.5452898391277,2049.1011085911814,2053.4493655698193,4550,0,0,0.5,LOW,9.153879063120637,0,2053.4493655698193,,,
2024-01-01 09:50:00,2050.3264388949065,2050.438033100507,2047.2110443253866,2049.9991493429006,9000,0,0,0.5,LOW,8.876206889912257,0,2049.9991493429006,,,
2024-01-01 09:55:00,2054.8005391541724,2059.3249802259115,2048.2122618465964,2053.507585581776,8536,0,0,0.5,LOW,9.089207984141098,0,2053.507585581776,,,
2024-01-01 10:00:00,2056.1298756600577,2056.6375642327716,2054.488156164106,2055.797983934433,4450,0,0,0.5,LOW,8.521662333365354,0,2055.797983934433,,,
2024-01-01 10:05:00,2059.389768248131,2060.708984743602,2049.0993269676933,2058.17256392027,9314,0,0,0.5,LOW,8.815757137417085,0,2058.17256392027,,,
2024-01-01 10:10:00,2054.01197709709,2059.297701507211,2051.616570935939,2055.4120067672766,7197,0,0,0.5,LOW,8.707697464450906,0,2055.4120067672766,,,
2024-01-01 10:15:00,2059.4811901362123,2067.23290235332,2057.642602344816,2059.6055502448535,6590,0,0,0.5,LOW,9.004192523650172,0,2059.6055502448535,,,
2024-01-01 10:20:00,2054.857308059276,2063.101428328686,2048.3152731876226,2055.3332596855257,8373,0,0,0.5,LOW,9.55485563007047,0,2055.3332596855257,,,
2024-01-01 10:25:00,2056.4530678229926,2061.487572618771,2046.0957551703686,2057.0599465972664,7310,0,0,0.5,LOW,10.110756755625896,0,2057.0599465972664,,,
2024-01-01 10:30:00,2061.969107354377,2068.2442982167167,2063.1635314470095,2063.5703896832806,6085,0,0,0.5,LOW,10.21300388551394,0,2063.5703896832806,,,
2024-01-01 10:35:00,2059.599436914465,2067.478856258487,2059.686055435101,2060.4630820133148,1959,0,0,0.5,LOW,9.982508355787488,0,2060.4630820133148,,,
2024-01-01 10:40:00,2056.424590305086,2060.782613986711,2057.44998748278,2058.649999495099,6130,0,0,0.5,LOW,9.349186274658289,0,2058.649999495099,,,
2024-01-01 10:45:00,2055.455133441995,2062.9673328975136,2055.945621293323,2058.843442765644,5604,0,0,0.5,LOW,9.127522020328055,0,2058.843442765644,,,
2024-01-01 10:50:00,2055.814800873599,2061.525871962664,2053.4905159481386,2057.2162341946805,9755,0,0,0.5,LOW,9.023506210251611,0,2057.2162341946805,,,
2024-01-01 10:55:00,2053.706437818644,2053.5597619344226,2049.0182374479414,2052.454518521082,1724,0,0,0.09999999999999998,LOW,8.94488626134566,0,2052.454518521082,,,
2024-01-01 11:00:00,2053.057140308845,2062.3366800824206,2049.1163520276214,2052.5890083267336,8221,0,0,0.19999999999999998,LOW,9.35207119405552,0,2052.5890083267336,,,
2024-01-01 11:05:00,2046.8073852387236,2054.222029400907,2036.0176111046478,2049.320591647218,9438,0,0,0.09999999999999998,LOW,10.19515187045588,0,2049.320591647218,,,
2024-01-01 11:10:00,2049.8716970648093,2051.010337382967,2050.3404087028603,2050.68371977157,3628,0,0,0.09999999999999998,LOW,9.385113190959993,0,2050.68371977157,,,
2024-01-01 11:15:00,2049.230405523157,2048.369274585208,2046.8448527620849,2047.8454768404285,7283,0,0,0.09999999999999998,LOW,8.856899268914761,0,2047.8454768404285,,,
2024-01-01 11:20:00,2051.538161981597,2057.7599125588313,2048.694735217246,2052.435144721171,9596,0,0,0.09999999999999998,LOW,8.957617026008853,0,2052.435144721171,,,
2024-01-01 11:25:00,2047.1354193176717,2053.726315301637,2047.2260291017674,2049.9709517039296,2247,0,0,0.09999999999999998,LOW,8.723585518757496,0,2049.9709517039296,,,
2024-01-01 11:30:00,2053.421982416466,2051.5055581335837,2040.152079268791,2048.9067253236376,3394,0,0,0.09999999999999998,LOW,8.974051551713218,0,2048.9067253236376,,,
2024-01-01 11:35:00,2050.9178636600645,2058.4305944208404,2050.773466007904,2051.2517813213703,5958,0,0,0.09999999999999998,LOW,9.02641512747413,0,2051.2517813213703,,,
2024-01-01 11:40:00,2045.1051467664774,2060.599254395117,2046.1349743716744,2047.4323045664755,7517,0,0,0.09999999999999998,LOW,9.54430702232827,0,2047.4323045664755,,,
2024-01-01 11:45:00,2048.360747177008,2054.0911600423096,2042.643934046716,2048.0182201253674,2227,0,0,0.09999999999999998,LOW,9.725537400734504,0,2048.0182201253674,,,
2024-01-01 11:50:00,2051.658509317038,2054.118446966608,2045.836580352092,2051.8297159816634,9824,0,0,0.09999999999999998,LOW,9.588044944904198,0,2051.8297159816634,,,
2024-01-01 11:55:00,2043.7688236401266,2048.728800339836,2046.8389198367115,2046.8517798499554,7435,0,0,0.09999999999999998,LOW,9.150211725861121,0,2046.8517798499554,,,
2024-01-01 12:00:00,2047.4794466272876,2049.5654681627498,2042.9360744387475,2047.2927089056814,7420,0,0,0.09999999999999998,LOW,8.910133820922184,0,2047.2927089056814,,,
2024-01-01 12:05:00,2049.915358246817,2055.219269381203,2044.1458347145626,2047.9478872240256,7142,0,0,0.09999999999999998,LOW,9.116162472895349,0,2047.9478872240256,,,
2024-01-01 12:10:00,2049.689606032838,2051.031872903457,2049.3834625777095,2050.1554264478186,9850,0,0,0.09999999999999998,LOW,8.5416694449464,0,2050.1554264478186,,,
2024-01-01 12:15:00,2042.1574490338253,2050.8864383085047,2040.379029219266,2046.2778461282587,8504,0,0,0.09999999999999998,LOW,8.728882744402817,0,2046.2778461282587,,,
2024-01-01 12:20:00,2042.8658312134694,2045.2545882206668,2038.526567469753,2042.1819879922907,2123,0,0,0.09999999999999998,LOW,8.635777593364999,0,2042.1819879922907,,,
2024-01-01 12:25:00,2044.8537379080358,2058.144988820839,2039.9871233580125,2043.6479378175395,7300,0,0,0.5,LOW,9.542643104742286,0,2043.6479378175395,,,
2024-01-01 12:30:00,2043.2453820966934,2047.0873013066632,2039.9271403653795,2044.4182062503492,9888,0,0,0.5,LOW,9.315740041555756,0,2044.4182062503492,,,
2024-01-01 12:35:00,2043.877219146744,2051.484966604091,2038.1945026959677,2045.0353423494225,9906,0,0,0.5,LOW,9.694285171705038,0,2045.0353423494225,,,
2024-01-01 12:40:00,2050.444131631448,2057.461780099616,2039.4139881801946,2045.9284190309324,7290,0,0,0.5,LOW,10.489857242916138,0,2045.9284190309324,,,
2024-01-01 12:45:00,2042.4111663899766,2045.747608290627,2035.4847955698563,2043.727594987661,4989,0,0,0.5,LOW,10.485454025598047,0,2043.727594987661,,,
2024-01-01 12:50:00,2042.0365071464369,2052.5111592976914,2042.4115952064267,2044.2802690791054,1241,0,0,0.5,LOW,10.448702603280585,0,2044.2802690791054,,,
2024-01-01 12:55:00,2045.054964110288,2045.0703790331245,2042.66066183031,2045.004735942236,5274,0,0,0.5,LOW,9.683084946093347,0,2045.004735942236,,,
2024-01-01 13:00:00,2043.844445496626,2053.9123627100676,2037.633011858812,2042.694760845085,3227,0,0,0.5,LOW,10.311300746584976,0,2042.694760845085,,,
2024-01-01 13:05:00,2049.2084188839317,2049.289916197145,2046.4946028905383,2048.1435514265113,8024,0,0,0.09999999999999998,LOW,9.95738213758259,0,2048.1435514265113,,,
